classe,intensite_moyenne,ecart_type,est_outlier
Opacité Pulmonaire,0.53902835,0.27072638,Non
Opacité Pulmonaire,0.37478226,0.29530331,Non
Opacité Pulmonaire,0.39505932,0.23314916,Non
Opacité Pulmonaire,0.47742406,0.20558324,Non
Opacité Pulmonaire,0.56227845,0.1703872,Non
Opacité Pulmonaire,0.3771499,0.17712447,Non
Opacité Pulmonaire,0.4759307,0.26191947,Non
Opacité Pulmonaire,0.44026664,0.18383351,Non
Opacité Pulmonaire,0.5572385,0.27247062,Non
Opacité Pulmonaire,0.40038908,0.1713443,Non
Opacité Pulmonaire,0.35774252,0.20885631,Non
Opacité Pulmonaire,0.5099893,0.266533,Non
Opacité Pulmonaire,0.5994048,0.16229899,Non
Opacité Pulmonaire,0.40875992,0.28206456,Non
Opacité Pulmonaire,0.40625358,0.26223928,Non
Opacité Pulmonaire,0.44768354,0.18452601,Non
Opacité Pulmonaire,0.51602954,0.16137105,Non
Opacité Pulmonaire,0.5555262,0.17737992,Non
Opacité Pulmonaire,0.4581163,0.2785084,Non
Opacité Pulmonaire,0.43872893,0.25244164,Non
Opacité Pulmonaire,0.43251422,0.21514621,Non
Opacité Pulmonaire,0.393971,0.24157657,Non
Opacité Pulmonaire,0.42941117,0.23431681,Non
Opacité Pulmonaire,0.47812232,0.25685546,Non
Opacité Pulmonaire,0.49299997,0.23404561,Non
Opacité Pulmonaire,0.4995086,0.21532284,Non
Opacité Pulmonaire,0.42632082,0.3077704,Non
Opacité Pulmonaire,0.42471933,0.26232845,Non
Opacité Pulmonaire,0.37979463,0.23770219,Non
Opacité Pulmonaire,0.3488884,0.2995038,Non
Opacité Pulmonaire,0.6601722,0.21364124,Non
Opacité Pulmonaire,0.61314523,0.19558448,Non
Opacité Pulmonaire,0.49879682,0.2844127,Non
Opacité Pulmonaire,0.6037423,0.26472056,Non
Opacité Pulmonaire,0.5082312,0.26118705,Non
Opacité Pulmonaire,0.25553975,0.32415769,Non
Opacité Pulmonaire,0.3612261,0.20173405,Non
Opacité Pulmonaire,0.4723907,0.2644804,Non
Opacité Pulmonaire,0.59135777,0.21957418,Non
Opacité Pulmonaire,0.61716974,0.2387004,Non
Opacité Pulmonaire,0.60022545,0.22325112,Non
Opacité Pulmonaire,0.41094226,0.27650824,Non
Opacité Pulmonaire,0.6494703,0.25450975,Non
Opacité Pulmonaire,0.40781987,0.26481164,Non
Opacité Pulmonaire,0.44000635,0.25106332,Non
Opacité Pulmonaire,0.50967896,0.23372863,Non
Opacité Pulmonaire,0.5999582,0.22661383,Non
Opacité Pulmonaire,0.6799455,0.18125491,Non
Opacité Pulmonaire,0.44530207,0.27517083,Non
Opacité Pulmonaire,0.51041365,0.23812236,Non
Opacité Pulmonaire,0.48519617,0.16143075,Non
Opacité Pulmonaire,0.40509936,0.16099262,Non
Opacité Pulmonaire,0.47622257,0.22760981,Non
Opacité Pulmonaire,0.55226344,0.28347933,Non
Opacité Pulmonaire,0.5936586,0.21761392,Non
Opacité Pulmonaire,0.6651992,0.15914972,Non
Opacité Pulmonaire,0.5395177,0.21729562,Non
Opacité Pulmonaire,0.378546,0.3230877,Non
Opacité Pulmonaire,0.45524353,0.21382625,Non
Opacité Pulmonaire,0.415458,0.26368943,Non
Opacité Pulmonaire,0.45119104,0.20287496,Non
Opacité Pulmonaire,0.4416641,0.18598425,Non
Opacité Pulmonaire,0.45063806,0.26870227,Non
Opacité Pulmonaire,0.5282632,0.25624597,Non
Opacité Pulmonaire,0.25052792,0.29713634,Non
Opacité Pulmonaire,0.4797298,0.23450664,Non
Opacité Pulmonaire,0.46668285,0.21092898,Non
Opacité Pulmonaire,0.49098128,0.25718033,Non
Opacité Pulmonaire,0.40120113,0.22576822,Non
Opacité Pulmonaire,0.45064032,0.23483309,Non
Opacité Pulmonaire,0.65688664,0.2260482,Non
Opacité Pulmonaire,0.45766643,0.2190371,Non
Opacité Pulmonaire,0.5784787,0.21020547,Non
Opacité Pulmonaire,0.46929434,0.1825937,Non
Opacité Pulmonaire,0.4245702,0.3126663,Non
Opacité Pulmonaire,0.4674467,0.23786347,Non
Opacité Pulmonaire,0.6506792,0.18727307,Non
Opacité Pulmonaire,0.4336257,0.20670217,Non
Opacité Pulmonaire,0.5800672,0.14713363,Non
Opacité Pulmonaire,0.45369342,0.28953442,Non
Opacité Pulmonaire,0.48070753,0.22111633,Non
Opacité Pulmonaire,0.38511053,0.1639191,Non
Opacité Pulmonaire,0.35498127,0.21964218,Non
Opacité Pulmonaire,0.42714348,0.21149492,Non
Opacité Pulmonaire,0.29325426,0.19541694,Non
Opacité Pulmonaire,0.49817815,0.2422492,Non
Opacité Pulmonaire,0.3846915,0.26181036,Non
Opacité Pulmonaire,0.49812764,0.2732654,Non
Opacité Pulmonaire,0.61340874,0.26291397,Non
Opacité Pulmonaire,0.4546584,0.20816469,Non
Opacité Pulmonaire,0.561288,0.21455364,Non
Opacité Pulmonaire,0.5007856,0.25513422,Non
Opacité Pulmonaire,0.4281043,0.15043981,Non
Opacité Pulmonaire,0.3315241,0.331008,Non
Opacité Pulmonaire,0.38263372,0.20714594,Non
Opacité Pulmonaire,0.43266356,0.23003314,Non
Opacité Pulmonaire,0.34978208,0.2641295,Non
Opacité Pulmonaire,0.4515361,0.20904933,Non
Opacité Pulmonaire,0.35760885,0.28411585,Non
Opacité Pulmonaire,0.39211446,0.24307704,Non
Opacité Pulmonaire,0.48247853,0.27708673,Non
Opacité Pulmonaire,0.40165943,0.20334324,Non
Opacité Pulmonaire,0.37575066,0.24041939,Non
Opacité Pulmonaire,0.43185714,0.18771482,Non
Opacité Pulmonaire,0.30712745,0.27503416,Non
Opacité Pulmonaire,0.6611339,0.16501543,Non
Opacité Pulmonaire,0.6211235,0.19638436,Non
Opacité Pulmonaire,0.40345702,0.17978299,Non
Opacité Pulmonaire,0.44412613,0.23641533,Non
Opacité Pulmonaire,0.47432733,0.24101262,Non
Opacité Pulmonaire,0.58889663,0.21811508,Non
Opacité Pulmonaire,0.4533358,0.18462668,Non
Opacité Pulmonaire,0.34131855,0.25229615,Non
Opacité Pulmonaire,0.7594509,0.20085695,Oui
Opacité Pulmonaire,0.47302753,0.2545393,Non
Opacité Pulmonaire,0.46469164,0.23978987,Non
Opacité Pulmonaire,0.61003834,0.2628052,Non
Opacité Pulmonaire,0.5066288,0.2601127,Non
Opacité Pulmonaire,0.51088154,0.22284865,Non
Opacité Pulmonaire,0.47523054,0.2483385,Non
Opacité Pulmonaire,0.4458932,0.22886127,Non
Opacité Pulmonaire,0.44814917,0.24205594,Non
Opacité Pulmonaire,0.4169298,0.14942503,Non
Opacité Pulmonaire,0.5501152,0.21168113,Non
Opacité Pulmonaire,0.4571168,0.19426674,Non
Opacité Pulmonaire,0.52475226,0.20026292,Non
Opacité Pulmonaire,0.45687154,0.2570632,Non
Opacité Pulmonaire,0.59270126,0.21864139,Non
Opacité Pulmonaire,0.53778446,0.23267336,Non
Opacité Pulmonaire,0.44272593,0.19973335,Non
Opacité Pulmonaire,0.43580192,0.30473033,Non
Opacité Pulmonaire,0.43911636,0.21064533,Non
Opacité Pulmonaire,0.5129366,0.25170264,Non
Opacité Pulmonaire,0.47323695,0.17735974,Non
Opacité Pulmonaire,0.43324915,0.20162871,Non
Opacité Pulmonaire,0.3916975,0.18989895,Non
Opacité Pulmonaire,0.37821245,0.1785907,Non
Opacité Pulmonaire,0.41558522,0.24144852,Non
Opacité Pulmonaire,0.53664756,0.23300226,Non
Opacité Pulmonaire,0.45605388,0.2575818,Non
Opacité Pulmonaire,0.45318848,0.2000051,Non
Opacité Pulmonaire,0.52064896,0.31395167,Non
Opacité Pulmonaire,0.4443415,0.19843875,Non
Opacité Pulmonaire,0.60749936,0.20726874,Non
Opacité Pulmonaire,0.5290576,0.24128973,Non
Opacité Pulmonaire,0.6635819,0.22222218,Non
Opacité Pulmonaire,0.60094434,0.16466969,Non
Opacité Pulmonaire,0.46273565,0.30130577,Non
Opacité Pulmonaire,0.47319505,0.23764975,Non
Opacité Pulmonaire,0.50348586,0.18579675,Non
Opacité Pulmonaire,0.46096668,0.16983214,Non
Opacité Pulmonaire,0.5846157,0.19893453,Non
Opacité Pulmonaire,0.44782725,0.20695908,Non
Opacité Pulmonaire,0.47745386,0.18302007,Non
Opacité Pulmonaire,0.7320682,0.19647889,Non
Opacité Pulmonaire,0.375746,0.18544094,Non
Opacité Pulmonaire,0.43629616,0.21540967,Non
Opacité Pulmonaire,0.43757322,0.19828439,Non
Opacité Pulmonaire,0.54627717,0.23150977,Non
Opacité Pulmonaire,0.6385798,0.25813428,Non
Opacité Pulmonaire,0.6474208,0.18015671,Non
Opacité Pulmonaire,0.5980857,0.29324442,Non
Opacité Pulmonaire,0.61157674,0.21413884,Non
Opacité Pulmonaire,0.45657593,0.1919639,Non
Opacité Pulmonaire,0.44271028,0.24390902,Non
Opacité Pulmonaire,0.46016735,0.16635454,Non
Opacité Pulmonaire,0.35434845,0.24816856,Non
Opacité Pulmonaire,0.41937554,0.1379319,Non
Opacité Pulmonaire,0.5555723,0.19880378,Non
Opacité Pulmonaire,0.6872209,0.12774593,Non
Opacité Pulmonaire,0.5829098,0.18363526,Non
Opacité Pulmonaire,0.4589102,0.19265962,Non
Opacité Pulmonaire,0.46144792,0.19305347,Non
Opacité Pulmonaire,0.45175573,0.27820867,Non
Opacité Pulmonaire,0.48508677,0.22346348,Non
Opacité Pulmonaire,0.5520351,0.28580418,Non
Opacité Pulmonaire,0.5283257,0.2488793,Non
Opacité Pulmonaire,0.46215403,0.20456947,Non
Opacité Pulmonaire,0.5296679,0.26092377,Non
Opacité Pulmonaire,0.4688575,0.20960222,Non
Opacité Pulmonaire,0.41684255,0.21143116,Non
Opacité Pulmonaire,0.566357,0.19062869,Non
Opacité Pulmonaire,0.37450033,0.24711062,Non
Opacité Pulmonaire,0.62474334,0.24890848,Non
Opacité Pulmonaire,0.56638557,0.1835526,Non
Opacité Pulmonaire,0.51560104,0.25401074,Non
Opacité Pulmonaire,0.53968847,0.24337931,Non
Opacité Pulmonaire,0.33518174,0.25872588,Non
Opacité Pulmonaire,0.46672916,0.22830665,Non
Opacité Pulmonaire,0.60050017,0.16160093,Non
Opacité Pulmonaire,0.5396759,0.21635582,Non
Opacité Pulmonaire,0.47211567,0.25281942,Non
Opacité Pulmonaire,0.45853812,0.24343137,Non
Opacité Pulmonaire,0.4255231,0.24019101,Non
Opacité Pulmonaire,0.44002378,0.29364616,Non
Opacité Pulmonaire,0.67192876,0.16888995,Non
Opacité Pulmonaire,0.19186915,0.26555336,Oui
Opacité Pulmonaire,0.66263175,0.19417983,Non
Opacité Pulmonaire,0.5059479,0.2652918,Non
Opacité Pulmonaire,0.47600168,0.2488746,Non
Opacité Pulmonaire,0.59573865,0.1950951,Non
Opacité Pulmonaire,0.52254474,0.20440605,Non
Opacité Pulmonaire,0.42360488,0.2240909,Non
Opacité Pulmonaire,0.57300043,0.2179709,Non
Opacité Pulmonaire,0.42703697,0.20743135,Non
Opacité Pulmonaire,0.5208561,0.21789464,Non
Opacité Pulmonaire,0.46660167,0.18049578,Non
Opacité Pulmonaire,0.4391299,0.22355224,Non
Opacité Pulmonaire,0.39985186,0.22123332,Non
Opacité Pulmonaire,0.35891885,0.20979822,Non
Opacité Pulmonaire,0.52501035,0.2685489,Non
Opacité Pulmonaire,0.58175147,0.21442981,Non
Opacité Pulmonaire,0.59930027,0.2704359,Non
Opacité Pulmonaire,0.34669822,0.26878768,Non
Opacité Pulmonaire,0.42819458,0.27664655,Non
Opacité Pulmonaire,0.6541584,0.15196355,Non
Opacité Pulmonaire,0.6174605,0.2095994,Non
Opacité Pulmonaire,0.44071323,0.2166689,Non
Opacité Pulmonaire,0.49339396,0.2807251,Non
Opacité Pulmonaire,0.40126562,0.25295436,Non
Opacité Pulmonaire,0.66978,0.2547359,Non
Opacité Pulmonaire,0.45770243,0.20030645,Non
Opacité Pulmonaire,0.46021673,0.24515428,Non
Opacité Pulmonaire,0.60777634,0.19513382,Non
Opacité Pulmonaire,0.5464329,0.23751797,Non
Opacité Pulmonaire,0.5666963,0.19866715,Non
Opacité Pulmonaire,0.47776267,0.22575171,Non
Opacité Pulmonaire,0.52876407,0.20400791,Non
Opacité Pulmonaire,0.46525478,0.19856018,Non
Opacité Pulmonaire,0.66765815,0.2708106,Non
Opacité Pulmonaire,0.5665631,0.21254578,Non
Opacité Pulmonaire,0.5068194,0.28883243,Non
Opacité Pulmonaire,0.36808354,0.26799718,Non
Opacité Pulmonaire,0.631222,0.26095337,Non
Opacité Pulmonaire,0.2501895,0.29449266,Non
Opacité Pulmonaire,0.43902358,0.17594548,Non
Opacité Pulmonaire,0.50081605,0.17346033,Non
Opacité Pulmonaire,0.42344007,0.24679412,Non
Opacité Pulmonaire,0.49435768,0.23895773,Non
Opacité Pulmonaire,0.4191266,0.17761998,Non
Opacité Pulmonaire,0.58357316,0.2212957,Non
Opacité Pulmonaire,0.5244148,0.25573945,Non
Opacité Pulmonaire,0.51498246,0.23535001,Non
Opacité Pulmonaire,0.42327428,0.21228217,Non
Opacité Pulmonaire,0.45512933,0.16587055,Non
Opacité Pulmonaire,0.41901797,0.14280917,Non
Opacité Pulmonaire,0.41496384,0.23131098,Non
Opacité Pulmonaire,0.5736914,0.17837867,Non
Opacité Pulmonaire,0.6151622,0.18345067,Non
Opacité Pulmonaire,0.66923153,0.22883567,Non
Opacité Pulmonaire,0.5866655,0.20846312,Non
Opacité Pulmonaire,0.4661446,0.2063816,Non
Opacité Pulmonaire,0.6551043,0.25078186,Non
Opacité Pulmonaire,0.4643543,0.23746029,Non
Opacité Pulmonaire,0.45222902,0.20719907,Non
Opacité Pulmonaire,0.5195781,0.2136997,Non
Opacité Pulmonaire,0.3898136,0.19096336,Non
Opacité Pulmonaire,0.41203028,0.15778619,Non
Opacité Pulmonaire,0.6242956,0.23996994,Non
Opacité Pulmonaire,0.5790253,0.14042723,Non
Opacité Pulmonaire,0.5686756,0.1865124,Non
Opacité Pulmonaire,0.6279896,0.18955427,Non
Opacité Pulmonaire,0.47841188,0.23457304,Non
Opacité Pulmonaire,0.34964257,0.2733256,Non
Opacité Pulmonaire,0.46198142,0.26588583,Non
Opacité Pulmonaire,0.48775905,0.26373428,Non
Opacité Pulmonaire,0.45710182,0.16982633,Non
Opacité Pulmonaire,0.53743607,0.20192964,Non
Opacité Pulmonaire,0.63708335,0.22658919,Non
Opacité Pulmonaire,0.48698428,0.21605657,Non
Opacité Pulmonaire,0.6454986,0.22276781,Non
Opacité Pulmonaire,0.56635934,0.21681908,Non
Opacité Pulmonaire,0.6307337,0.18081126,Non
Opacité Pulmonaire,0.5356043,0.20737217,Non
Opacité Pulmonaire,0.50367796,0.26879856,Non
Opacité Pulmonaire,0.37685177,0.27891177,Non
Opacité Pulmonaire,0.5478045,0.2148554,Non
Opacité Pulmonaire,0.48426756,0.26340646,Non
Opacité Pulmonaire,0.48865,0.19034024,Non
Opacité Pulmonaire,0.45202917,0.19529368,Non
Opacité Pulmonaire,0.54510576,0.17806783,Non
Opacité Pulmonaire,0.5069561,0.2316888,Non
Opacité Pulmonaire,0.1774361,0.24951412,Oui
Opacité Pulmonaire,0.5758721,0.16758715,Non
Opacité Pulmonaire,0.4371349,0.17197298,Non
Opacité Pulmonaire,0.58722395,0.21873726,Non
Opacité Pulmonaire,0.48258522,0.2443425,Non
Opacité Pulmonaire,0.45418784,0.21450536,Non
Opacité Pulmonaire,0.48549303,0.21417238,Non
Opacité Pulmonaire,0.46534082,0.228091,Non
Opacité Pulmonaire,0.38479435,0.24669765,Non
Opacité Pulmonaire,0.4326764,0.24430381,Non
Opacité Pulmonaire,0.41867647,0.2669825,Non
Opacité Pulmonaire,0.4360449,0.23432076,Non
Opacité Pulmonaire,0.4249353,0.20102128,Non
Opacité Pulmonaire,0.6517417,0.19772884,Non
Opacité Pulmonaire,0.47117093,0.18132757,Non
Opacité Pulmonaire,0.58523256,0.19923145,Non
Opacité Pulmonaire,0.45402247,0.28843024,Non
Opacité Pulmonaire,0.39711902,0.20520043,Non
Opacité Pulmonaire,0.51602393,0.2141406,Non
Opacité Pulmonaire,0.40119198,0.22587234,Non
Opacité Pulmonaire,0.4918421,0.19220324,Non
Opacité Pulmonaire,0.5341782,0.22330287,Non
Opacité Pulmonaire,0.4223723,0.22261892,Non
Opacité Pulmonaire,0.50471985,0.28439218,Non
Opacité Pulmonaire,0.49984732,0.29531056,Non
Opacité Pulmonaire,0.46877757,0.21413743,Non
Opacité Pulmonaire,0.5878317,0.24847333,Non
Opacité Pulmonaire,0.642781,0.1823891,Non
Opacité Pulmonaire,0.39580265,0.2434827,Non
Opacité Pulmonaire,0.46722093,0.16859895,Non
Opacité Pulmonaire,0.5892998,0.1950925,Non
Opacité Pulmonaire,0.45255068,0.17664485,Non
Opacité Pulmonaire,0.50551474,0.26747453,Non
Opacité Pulmonaire,0.43721333,0.20040283,Non
Opacité Pulmonaire,0.42995092,0.23567738,Non
Opacité Pulmonaire,0.43256974,0.20080946,Non
Opacité Pulmonaire,0.64710546,0.19989632,Non
Opacité Pulmonaire,0.44664407,0.17672667,Non
Opacité Pulmonaire,0.47584137,0.18407899,Non
Opacité Pulmonaire,0.51523554,0.23950425,Non
Opacité Pulmonaire,0.44639087,0.19243784,Non
Opacité Pulmonaire,0.4299672,0.29836708,Non
Opacité Pulmonaire,0.45117888,0.1742504,Non
Opacité Pulmonaire,0.34209764,0.23000363,Non
Opacité Pulmonaire,0.6477862,0.25311142,Non
Opacité Pulmonaire,0.42180675,0.30330876,Non
Opacité Pulmonaire,0.694018,0.21571368,Non
Opacité Pulmonaire,0.4439274,0.17296249,Non
Opacité Pulmonaire,0.51151323,0.25584388,Non
Opacité Pulmonaire,0.45280594,0.20256008,Non
Opacité Pulmonaire,0.44420657,0.2088845,Non
Opacité Pulmonaire,0.4053753,0.257389,Non
Opacité Pulmonaire,0.46941894,0.29124087,Non
Opacité Pulmonaire,0.4648297,0.2361508,Non
Opacité Pulmonaire,0.4779374,0.23296621,Non
Opacité Pulmonaire,0.6205247,0.19041589,Non
Opacité Pulmonaire,0.48963833,0.27971542,Non
Opacité Pulmonaire,0.4903287,0.27191368,Non
Opacité Pulmonaire,0.6313607,0.2879226,Non
Opacité Pulmonaire,0.46494555,0.24805506,Non
Opacité Pulmonaire,0.47468454,0.21805967,Non
Opacité Pulmonaire,0.43711078,0.22936977,Non
Opacité Pulmonaire,0.39581287,0.24886876,Non
Opacité Pulmonaire,0.7454466,0.20020644,Oui
Opacité Pulmonaire,0.43019897,0.19673696,Non
Opacité Pulmonaire,0.4773108,0.17877044,Non
Opacité Pulmonaire,0.41516393,0.27983388,Non
Opacité Pulmonaire,0.4705185,0.25657547,Non
Opacité Pulmonaire,0.74255556,0.24273781,Non
Opacité Pulmonaire,0.38518733,0.23151863,Non
Opacité Pulmonaire,0.33845595,0.154695,Non
Opacité Pulmonaire,0.6581016,0.18273641,Non
Opacité Pulmonaire,0.7176986,0.19782521,Non
Opacité Pulmonaire,0.48704207,0.26457068,Non
Opacité Pulmonaire,0.35022298,0.24369366,Non
Opacité Pulmonaire,0.49108914,0.30658424,Non
Opacité Pulmonaire,0.44881958,0.20837668,Non
Opacité Pulmonaire,0.44628814,0.15231256,Non
Opacité Pulmonaire,0.56545043,0.24187201,Non
Opacité Pulmonaire,0.40230107,0.1930142,Non
Opacité Pulmonaire,0.45270535,0.27314255,Non
Opacité Pulmonaire,0.5172179,0.29333454,Non
Opacité Pulmonaire,0.52786547,0.24622881,Non
Opacité Pulmonaire,0.48688927,0.2904285,Non
Opacité Pulmonaire,0.52297044,0.20150913,Non
Opacité Pulmonaire,0.5925639,0.21597153,Non
Opacité Pulmonaire,0.1764752,0.24940282,Oui
Opacité Pulmonaire,0.51513356,0.27134562,Non
Opacité Pulmonaire,0.44453564,0.2140921,Non
Opacité Pulmonaire,0.4195595,0.1767524,Non
Opacité Pulmonaire,0.6878428,0.17809896,Non
Opacité Pulmonaire,0.6700838,0.19421566,Non
Opacité Pulmonaire,0.52740043,0.24999599,Non
Opacité Pulmonaire,0.43359,0.17734428,Non
Opacité Pulmonaire,0.45639235,0.25570482,Non
Opacité Pulmonaire,0.4991916,0.2203982,Non
Opacité Pulmonaire,0.39951962,0.16524535,Non
Opacité Pulmonaire,0.45921186,0.19626015,Non
Opacité Pulmonaire,0.37204745,0.2392277,Non
Opacité Pulmonaire,0.46228746,0.28599924,Non
Opacité Pulmonaire,0.5249955,0.21631692,Non
Opacité Pulmonaire,0.4855278,0.20935114,Non
Opacité Pulmonaire,0.4510806,0.21206689,Non
Opacité Pulmonaire,0.5503782,0.27062067,Non
Opacité Pulmonaire,0.45015702,0.20606662,Non
Opacité Pulmonaire,0.32940638,0.16986872,Non
Opacité Pulmonaire,0.5220756,0.19784968,Non
Opacité Pulmonaire,0.65759575,0.21409838,Non
Opacité Pulmonaire,0.50769585,0.26417902,Non
Opacité Pulmonaire,0.35841423,0.21146207,Non
Opacité Pulmonaire,0.4706742,0.15982582,Non
Opacité Pulmonaire,0.38773724,0.3486071,Oui
Opacité Pulmonaire,0.53808886,0.30255708,Non
Opacité Pulmonaire,0.51161426,0.20311542,Non
Opacité Pulmonaire,0.46937788,0.23004949,Non
Opacité Pulmonaire,0.65538585,0.21759827,Non
Opacité Pulmonaire,0.44378847,0.17607123,Non
Opacité Pulmonaire,0.5565886,0.2521873,Non
Opacité Pulmonaire,0.5429806,0.19197085,Non
Opacité Pulmonaire,0.6348908,0.24991108,Non
Opacité Pulmonaire,0.4428598,0.23364533,Non
Opacité Pulmonaire,0.47314724,0.16343679,Non
Opacité Pulmonaire,0.44435504,0.30920485,Non
Opacité Pulmonaire,0.5020585,0.21484977,Non
Opacité Pulmonaire,0.55899656,0.26718053,Non
Opacité Pulmonaire,0.50396633,0.27282625,Non
Opacité Pulmonaire,0.68537563,0.17777182,Non
Opacité Pulmonaire,0.6203248,0.21758766,Non
Opacité Pulmonaire,0.44791278,0.19861034,Non
Opacité Pulmonaire,0.5856958,0.2681668,Non
Opacité Pulmonaire,0.53464085,0.27408144,Non
Opacité Pulmonaire,0.4444596,0.18729933,Non
Opacité Pulmonaire,0.6676008,0.20220616,Non
Opacité Pulmonaire,0.43165746,0.26549542,Non
Opacité Pulmonaire,0.4648622,0.16147268,Non
Opacité Pulmonaire,0.5944302,0.2617861,Non
Opacité Pulmonaire,0.40383318,0.26299423,Non
Opacité Pulmonaire,0.4422995,0.17571308,Non
Opacité Pulmonaire,0.56919026,0.17405504,Non
Opacité Pulmonaire,0.42487732,0.25465685,Non
Opacité Pulmonaire,0.47719517,0.19740854,Non
Opacité Pulmonaire,0.42272195,0.11898803,Non
Opacité Pulmonaire,0.64439696,0.23945849,Non
Opacité Pulmonaire,0.60685855,0.1832036,Non
Opacité Pulmonaire,0.6289579,0.22798719,Non
Opacité Pulmonaire,0.49447083,0.20868878,Non
Opacité Pulmonaire,0.42605796,0.2699024,Non
Opacité Pulmonaire,0.4248556,0.20354131,Non
Opacité Pulmonaire,0.45077953,0.27255154,Non
Opacité Pulmonaire,0.50307393,0.17753711,Non
Opacité Pulmonaire,0.48253018,0.22165744,Non
Opacité Pulmonaire,0.5234216,0.21779336,Non
Opacité Pulmonaire,0.46957967,0.17308466,Non
Opacité Pulmonaire,0.48297837,0.2018944,Non
Opacité Pulmonaire,0.38300535,0.19428682,Non
Opacité Pulmonaire,0.42119217,0.20175785,Non
Opacité Pulmonaire,0.70239395,0.2099302,Non
Opacité Pulmonaire,0.44194293,0.18406327,Non
Opacité Pulmonaire,0.47886693,0.30474696,Non
Opacité Pulmonaire,0.60278976,0.20693992,Non
Opacité Pulmonaire,0.5441575,0.26928228,Non
Opacité Pulmonaire,0.53141016,0.24935181,Non
Opacité Pulmonaire,0.39789912,0.2518286,Non
Opacité Pulmonaire,0.4929525,0.23434173,Non
Opacité Pulmonaire,0.2559241,0.31653646,Non
Opacité Pulmonaire,0.66252005,0.18280843,Non
Opacité Pulmonaire,0.50863755,0.23570189,Non
Opacité Pulmonaire,0.4063247,0.17386425,Non
Opacité Pulmonaire,0.56129473,0.23119353,Non
Opacité Pulmonaire,0.46350065,0.17880851,Non
Opacité Pulmonaire,0.43011364,0.21534537,Non
Opacité Pulmonaire,0.45684978,0.2710021,Non
Opacité Pulmonaire,0.64884186,0.2044289,Non
Opacité Pulmonaire,0.59148544,0.23704168,Non
Opacité Pulmonaire,0.65229774,0.2448566,Non
Opacité Pulmonaire,0.6049058,0.1905042,Non
Opacité Pulmonaire,0.5501554,0.2509322,Non
Opacité Pulmonaire,0.5368939,0.19935356,Non
Opacité Pulmonaire,0.5437221,0.26354155,Non
Opacité Pulmonaire,0.47985253,0.27011234,Non
Opacité Pulmonaire,0.58680826,0.27048734,Non
Opacité Pulmonaire,0.49705148,0.19139692,Non
Opacité Pulmonaire,0.43050838,0.2869068,Non
Opacité Pulmonaire,0.54830956,0.22153936,Non
Opacité Pulmonaire,0.3469146,0.294098,Non
Opacité Pulmonaire,0.48776612,0.23993622,Non
Opacité Pulmonaire,0.40829334,0.28507566,Non
Opacité Pulmonaire,0.44938526,0.23619103,Non
Opacité Pulmonaire,0.574654,0.27284187,Non
Opacité Pulmonaire,0.6294046,0.21960393,Non
Opacité Pulmonaire,0.44055754,0.20784217,Non
Opacité Pulmonaire,0.43728927,0.1935068,Non
